web-scraper-order,web-scraper-start-url,news-link,news-link-href
"1677583163-2033","https://turnbackhoax.id/page/15","[SALAH] Bahaya Parah yang Dilakukan Vaksin Covid-19 pada Otak","https://turnbackhoax.id/2023/01/26/salah-bahaya-parah-yang-dilakukan-vaksin-covid-19-pada-otak/"
"1677583163-2034","https://turnbackhoax.id/page/15","[SALAH] PERCEPAT KIAMAT AUSTRALIA…! RUSIA DAN SEKUTU ANCAM TEMBAK JATUH SATELIT KOMERSIAL MILIK BARAT","https://turnbackhoax.id/2023/01/26/salah-percepat-kiamat-australia-rusia-dan-sekutu-ancam-tembak-jatuh-satelit-komersial-milik-barat/"
"1677583163-2035","https://turnbackhoax.id/page/15","[SALAH] Video “CHINA DESAK MALAYSIA MENYERAH KE INDONESIA SEBELUM TERLAMBAT SEPETI AUSTRALIA”","https://turnbackhoax.id/2023/01/26/salah-video-china-desak-malaysia-menyerah-ke-indonesia-sebelum-terlambat-sepeti-australia/"
"1677583163-2036","https://turnbackhoax.id/page/15","[SALAH] “JOKOWI BEBASKAN BHARADA E DARI PENJARA”","https://turnbackhoax.id/2023/01/26/salah-jokowi-bebaskan-bharada-e-dari-penjara/"
"1677583163-2037","https://turnbackhoax.id/page/15","[SALAH] ” VARRELL BRAMASTA DITANGKAP POLISI DENGAN KASUS KEKERASAN TERHADAP WARTAWAN”","https://turnbackhoax.id/2023/01/26/salah-varrell-bramasta-ditangkap-polisi-dengan-kasus-kekerasan-terhadap-wartawan/"
"1677583163-2038","https://turnbackhoax.id/page/15","[SALAH] Laudya Cynthia Bella Pindah Agama Demi Menikah Dengan Dimas Beck","https://turnbackhoax.id/2023/01/26/salah-laudya-cynthia-bella-pindah-agama-demi-menikah-dengan-dimas-beck/"
"1677583163-2039","https://turnbackhoax.id/page/15","[SALAH] Kabar Penyanyi Iwan Fals Meninggal Dunia","https://turnbackhoax.id/2023/01/26/salah-kabar-penyanyi-iwan-fals-meninggal-dunia/"
"1677583163-2040","https://turnbackhoax.id/page/15","[SALAH] Video Gibran Marah Obrak Abrik Rumah Cak Nun","https://turnbackhoax.id/2023/01/26/salah-video-gibran-marah-obrak-abrik-rumah-cak-nun/"
"1677583168-2041","https://turnbackhoax.id/page/14","[SALAH] Yenny Wahid Resmi Jadi Cawapres Anies Baswedan","https://turnbackhoax.id/2023/01/29/salah-yenny-wahid-resmi-jadi-cawapres-anies-baswedan/"
"1677583168-2042","https://turnbackhoax.id/page/14","[SALAH] Mendagri Pecat PJ Gubernur DKI Jakarta","https://turnbackhoax.id/2023/01/29/salah-mendagri-pecat-pj-gubernur-dki-jakarta/"
"1677583168-2043","https://turnbackhoax.id/page/14","[SALAH] China dan Iran Dukung Indonesia Menghadapi Australia","https://turnbackhoax.id/2023/01/28/salah-china-dan-iran-dukung-indonesia-menghadapi-australia/"
"1677583168-2044","https://turnbackhoax.id/page/14","[SALAH] Video “Jokowi naik pitam usir dubes china dan malaysia dari indonesia”","https://turnbackhoax.id/2023/01/27/salah-video-jokowi-naik-pitam-usir-dubes-china-dan-malaysia-dari-indonesia/"
"1677583168-2045","https://turnbackhoax.id/page/14","[SALAH] Ivan Gunawan Meninggal Dunia Terkena Serangan Jantung","https://turnbackhoax.id/2023/01/27/salah-ivan-gunawan-meninggal-dunia-terkena-serangan-jantung/"
"1677583168-2046","https://turnbackhoax.id/page/14","[SALAH] Ferdy Sambo Teriak Ngamuk-ngamuk Diseret Eksekusi","https://turnbackhoax.id/2023/01/27/90430/"
"1677583168-2047","https://turnbackhoax.id/page/14","[SALAH] Presiden Jokowi bersih-bersih kabinet dari penghianat dengan copot 6 menteri.","https://turnbackhoax.id/2023/01/27/salah-presiden-jokowi-bersih-bersih-kabinet-dari-penghianat-dengan-copot-6-menteri/"
"1677583168-2048","https://turnbackhoax.id/page/14","[SALAH] Gempa Bumi Meratakan Wilayah Bengkulu dan Maluku","https://turnbackhoax.id/2023/01/27/salah-gempa-bumi-meratakan-wilayah-bengkulu-dan-maluku/"
"1677583168-2049","https://turnbackhoax.id/page/14","[SALAH] 200 Juta rakyat China akan menempati 10 proyek reklamasi","https://turnbackhoax.id/2023/01/27/salah-200-juta-rakyat-china-akan-menempati-10-proyek-reklamasi/"
"1677583168-2050","https://turnbackhoax.id/page/14","[SALAH] Rekaman terakhir tenggelamnya kapal Titanic","https://turnbackhoax.id/2023/01/27/salah-rekaman-terakhir-tenggelamnya-kapal-titanic/"
"1677583168-2051","https://turnbackhoax.id/page/14","[SALAH] Broadcast Chat Lowongan Kerja Operator Produksi PT Wings Group","https://turnbackhoax.id/2023/01/27/salah-broadcast-chat-lowongan-kerja-operator-produksi-pt-wings-group/"
"1677583168-2052","https://turnbackhoax.id/page/14","[SALAH] Venna Melinda Hamil dan Mendapat Perlakuan Kasar Dari Ferry Irawan","https://turnbackhoax.id/2023/01/27/salah-venna-melinda-hamil-dan-mendapat-perlakuan-kasar-dari-ferry-irawan/"
"1677583168-2053","https://turnbackhoax.id/page/14","[SALAH] Azriel Hermansyah Dipaksa Menikahi Pacarnya Sarah Menzel","https://turnbackhoax.id/2023/01/27/salah-azriel-hermansyah-dipaksa-menikahi-pacarnya-sarah-menzel/"
"1677583168-2054","https://turnbackhoax.id/page/14","[SALAH] Uya Kuya Hipnotis Rozy Zay dan Ibu dari Norma Risma","https://turnbackhoax.id/2023/01/27/salah-uya-kuya-hipnotis-rozy-zay-dan-ibu-dari-norma-risma/"
"1677583168-2055","https://turnbackhoax.id/page/14","[SALAH] Jokowi Tegaskan Siap Keluar Dari WTO","https://turnbackhoax.id/2023/01/26/salah-jokowi-tegaskan-siap-keluar-dari-wto/"
"1677583168-2056","https://turnbackhoax.id/page/14","[SALAH] Terkuaknya Sifat Asli Ibu Rihanah Terhadap Norma Risma","https://turnbackhoax.id/2023/01/26/salah-terkuaknya-sifat-asli-ibu-rihanah-terhadap-norma-risma/"
"1677583168-2057","https://turnbackhoax.id/page/14","[SALAH] Venna Melinda Positif Hamil Anak Ferry Irawan","https://turnbackhoax.id/2023/01/26/salah-venna-melinda-positif-amil-anak-ferry-irawan/"
"1677583168-2058","https://turnbackhoax.id/page/14","[SALAH] Polisi Menemukan Benda Mengejutkan di Kamar Ferry Irawan suami Venna Melinda","https://turnbackhoax.id/2023/01/26/salah-polisi-menemukan-benda-mengejutkan-di-kamar-ferry-irawan-suami-venna-melinda/"
"1677583168-2059","https://turnbackhoax.id/page/14","[SALAH] Foto “Selebaran WASPADA!! Ada Penculikan Anak-anak yang berumur 1-12 tahun dari Polda Metro Jaya”","https://turnbackhoax.id/2023/01/26/salah-foto-selebaran-waspada-ada-penculikan-anak-anak-yang-berumur-1-12-tahun-dari-polda-metro-jaya/"
"1677583168-2060","https://turnbackhoax.id/page/14","[SALAH] “Demokrat Kejang2 SBY-AHY Gak Terima Lucas Enembe Dijemput Paksa KPK”","https://turnbackhoax.id/2023/01/26/salah-demokrat-kejang2-sby-ahy-gak-terima-lucas-enembe-dijemput-paksa-kpk/"
"1677583171-2061","https://turnbackhoax.id/page/13","[SALAH] STRIKER NEWCASTLE ALLAN SAINT-MAXIMIN AKAN DINATURALISASI","https://turnbackhoax.id/2023/01/31/salah-striker-newcastle-allan-saint-maximin-akan-dinaturalisasi/"
"1677583171-2062","https://turnbackhoax.id/page/13","[SALAH]: Sering Masturbasi Dapat Menurunkan IQ","https://turnbackhoax.id/2023/01/31/salah-sering-masturbasi-dapat-menurunkan-iq/"
"1677583171-2063","https://turnbackhoax.id/page/13","[SALAH] KROYOK NEGERI KANGGURU45 NEGARA SAHABAT NYATAKAN BANTU RI PORAK-PORADAKAN AUSSIE DI PULAU SENGKETA","https://turnbackhoax.id/2023/01/31/salah-kroyok-negeri-kangguru45-negara-sahabat-nyatakan-bantu-ri-porak-poradakan-aussie-di-pulau-sengketa/"
"1677583171-2064","https://turnbackhoax.id/page/13","[SALAH] Pamflet Kegiatan Penghimpunan/Penggalangan Dana Membantu Korban Bencana Alam oleh Kemensetneg","https://turnbackhoax.id/2023/01/31/salah-pamflet-kegiatan-penghimpunan-penggalangan-dana-membantu-korban-bencana-alam-oleh-kemensetneg/"
"1677583171-2065","https://turnbackhoax.id/page/13","[SALAH] Video Kericuhan antara Masyarakat Pribumi dengan Non Pribumi","https://turnbackhoax.id/2023/01/31/salah-video-kericuhan-antara-masyarakat-pribumi-dengan-non-pribumi/"
"1677583171-2066","https://turnbackhoax.id/page/13","[SALAH] Kolonel TNI Aktif Mempertanyakan Kampanye dan Tata Cara Pencoblosan Berbahasa Mandarin","https://turnbackhoax.id/2023/01/30/salah-kolonel-tni-aktif-mempertanyakan-kampanye-dan-tata-cara-pencoblosan-berbahasa-mandarin/"
"1677583171-2067","https://turnbackhoax.id/page/13","[SALAH] Perubahan Tarif Transaksi BRI","https://turnbackhoax.id/2023/01/30/salah-perubahan-tarif-transaksi-bri-2/"
"1677583171-2068","https://turnbackhoax.id/page/13","[SALAH] Ganjar Pranowo Dipecat dari PDIP","https://turnbackhoax.id/2023/01/30/salah-ganjar-pranowo-dipecat-dari-pdip/"
"1677583171-2069","https://turnbackhoax.id/page/13","[SALAH] Akun WhatsApp Dinas Sosial Kota Balikpapan Menawarkan Bantuan","https://turnbackhoax.id/2023/01/30/salah-akun-whatsapp-dinas-sosial-kota-balikpapan-menawarkan-bantuan/"
"1677583171-2070","https://turnbackhoax.id/page/13","[SALAH] Lowongan Kerja KPP Pratama Sumba","https://turnbackhoax.id/2023/01/30/salah-lowongan-kerja-kpp-pratama-sumba/"
"1677583171-2071","https://turnbackhoax.id/page/13","[SALAH] TAK TERIMA BAPAKNYA DIKATAIN FIRAU, GIBRAN LAYANGKAN 5 TUNTUTAN HUKUM !! CAK NUN LANGSNG KEJANG²","https://turnbackhoax.id/2023/01/30/salah-tak-terima-bapaknya-dikatain-firau-gibran-layangkan-5-tuntutan-hukum-cak-nun-langsng-kejang%c2%b2/"
"1677583171-2072","https://turnbackhoax.id/page/13","[SALAH] MENCEKAM , KOTA KE DUA MALAYSIA HANCUR JADI ARANG","https://turnbackhoax.id/2023/01/30/salah-mencekam-kota-ke-dua-malaysia-hancur-jadi-arang/"
"1677583171-2073","https://turnbackhoax.id/page/13","[SALAH] RSPM MADIUN LAKUKAN REKRUTMEN PEGAWAI","https://turnbackhoax.id/2023/01/30/salah-rspm-madiun-lakukan-rekrutmen-pegawai/"
"1677583171-2074","https://turnbackhoax.id/page/13","[SALAH] SKEMA KEANGGOTAAN PLATFORM DIGITAL OLEH BANK INDONESIA","https://turnbackhoax.id/2023/01/30/salah-skema-keanggotaan-platform-digital-oleh-bank-indonesia/"
"1677583171-2075","https://turnbackhoax.id/page/13","[SALAH] Kaesang Pangarep Tolak Tawaran Partai Demokrat","https://turnbackhoax.id/2023/01/30/salah-kaesang-pangarep-tolak-tawaran-partai-demokrat/"
"1677583171-2076","https://turnbackhoax.id/page/13","[SALAH] Penampakan UFO di atas Gunung Merapi 24 Januari 2023","https://turnbackhoax.id/2023/01/30/salah-penampakan-ufo-di-atas-gunung-merapi-24-januari-2023/"
"1677583171-2077","https://turnbackhoax.id/page/13","[SALAH] Video “Kiamat malaysia telah tiba, TNI tancapkan merah putih di tanah malaysia”","https://turnbackhoax.id/2023/01/29/salah-video-kiamat-malaysia-telah-tiba-tni-tancapkan-merah-putih-di-tanah-malaysia/"
"1677583171-2078","https://turnbackhoax.id/page/13","[SALAH] Ustadz Maulana Meninggal Tadi Sore Pukul 16:21 WIB","https://turnbackhoax.id/2023/01/29/salah-ustadz-maulana-meninggal-tadi-sore-pukul-1621-wib/"
"1677583171-2079","https://turnbackhoax.id/page/13","[SALAH] “Banten hari ini bersama Bang Anies”","https://turnbackhoax.id/2023/01/29/salah-banten-hari-ini-bersama-bang-anies/"
"1677583171-2080","https://turnbackhoax.id/page/13","[SALAH]: Mengamuk dan Mengigit 5 Rekan Kerjanya, Seorang Buruh Pabrik di Depok Terpaksa Dikarantina","https://turnbackhoax.id/2023/01/29/salah-mengamuk-dan-mengigit-5-rekan-kerjanya-seorang-buruh-pabrik-di-depok-terpaksa-dikarantina/"
"1677583178-2081","https://turnbackhoax.id/page/12","[SALAH] Ashanty Nekat Datangkan Polisi Ke Rumah Pencuri Tasnya","https://turnbackhoax.id/2023/01/31/salah-ashanty-nekat-datangkan-polisi-ke-rumah-pencuri-tasnya/"
"1677583178-2082","https://turnbackhoax.id/page/12","[SALAH] Survei Pengguna Chrome, Berhadiah Apple iphone 13 Pro","https://turnbackhoax.id/2023/01/31/salah-survei-pengguna-chrome-berhadiah-apple-iphone-13-pro/"
"1677583178-2083","https://turnbackhoax.id/page/12","[SALAH] “Keputusan Final Jokowi, Ferdy Sambo Akan Segera Ditembak Mati”","https://turnbackhoax.id/2023/01/31/salah-keputusan-final-jokowi-ferdy-sambo-akan-segera-ditembak-mati/"
"1677583178-2084","https://turnbackhoax.id/page/12","[SALAH] Foto Anak Korban Penculikan Yang Diambil Organ Tubuhnya di Depok","https://turnbackhoax.id/2023/01/31/salah-foto-anak-korban-penculikan-yang-diambil-organ-tubuhnya-di-depok/"
"1677583178-2085","https://turnbackhoax.id/page/12","[SALAH] Surat Undangan Pernikahan Via Whatsapp Dari Nomer Tidak Dikenal","https://turnbackhoax.id/2023/01/31/salah-surat-undangan-pernikahan-via-whatsapp-dari-nomer-tidak-dikenal/"
"1677583178-2086","https://turnbackhoax.id/page/12","[SALAH] Prabowo Bantu Jokowi Lawan Eropa","https://turnbackhoax.id/2023/01/31/salah-prabowo-bantu-jokowi-lawan-eropa/"
"1677583178-2087","https://turnbackhoax.id/page/12","[SALAH] Video “Viral!! Mahfud MD Bongkar Kasus Suap Dibalik Sidang Ferdy Sambo”","https://turnbackhoax.id/2023/01/31/salah-video-viral-mahfud-md-bongkar-kasus-suap-dibalik-sidang-ferdy-sambo/"
"1677583178-2088","https://turnbackhoax.id/page/12","[SALAH] REKAMAN CCTV PENCULIKAN ANAK DIBIUS DAN DIMASUKKAN KARUNG DI BEKASI","https://turnbackhoax.id/2023/01/31/salah-rekaman-cctv-penculikan-anak-dibius-dan-dimasukkan-karung-di-bekasi/"
"1677583178-2089","https://turnbackhoax.id/page/12","[SALAH] Seseorang Bisa Mendapatkan Vaksin mRNA Dengan Memakan Daging Hewan Ternak yang Sudah Tervaksinasi mRNA","https://turnbackhoax.id/2023/01/31/salah-seseorang-bisa-mendapatkan-vaksin-mrna-dengan-memakan-daging-hewan-ternak-yang-sudah-tervaksinasi-mrna/"
"1677583178-2090","https://turnbackhoax.id/page/12","[SALAH] Venna Melinda Meninggal Dunia","https://turnbackhoax.id/2023/01/31/salah-venna-melinda-meninggal-dunia/"
"1677583178-2091","https://turnbackhoax.id/page/12","[SALAH] Coach Rahmad Darmawan Memberikan Dukungan La Nyalla Mattalitti Menjadi Ketua Umum PSSI","https://turnbackhoax.id/2023/01/31/salah-coach-rahmad-darmawan-memberikan-dukungan-la-nyalla-mattalitti-menjadi-ketua-umum-pssi/"
"1677583178-2092","https://turnbackhoax.id/page/12","[SALAH] Video Banjir Bandang Hanyutkan Batam","https://turnbackhoax.id/2023/01/31/salah-video-banjir-bandang-hanyutkan-batam/"
"1677583178-2093","https://turnbackhoax.id/page/12","[SALAH] AKUN WHATSAPP WAKIL BUPATI SUKOHARJO AGUS SANTOSA MENWARKAN PROGRAM BANTUAN","https://turnbackhoax.id/2023/01/31/salah-akun-whatsapp-wakil-bupati-sukoharjo-agus-santosa-menwarkan-program-bantuan/"
"1677583178-2094","https://turnbackhoax.id/page/12","[SALAH] Surat Undangan Seminar Budaya Mutu Oleh Ditjen Belmawa Kemendikbudristek","https://turnbackhoax.id/2023/01/31/salah-surat-undangan-seminar-budaya-mutu-oleh-ditjen-belmawa-kemendikbudristek/"
"1677583178-2095","https://turnbackhoax.id/page/12","[SALAH] Video “TNI GEMPUR MARKAS ISRAEL DAN PASUKAN AS HINGGA BEGINI”","https://turnbackhoax.id/2023/01/31/salah-video-tni-gempur-markas-israel-dan-pasukan-as-hingga-begini/"
"1677583178-2096","https://turnbackhoax.id/page/12","[SALAH] “Lembar Tagihan BPJS Kesehatan dalam Format APK”","https://turnbackhoax.id/2023/01/31/salah-lembar-tagihan-bpjs-kesehatan-dalam-format-apk/"
"1677583178-2097","https://turnbackhoax.id/page/12","[SALAH] REKRUTMEN OLEH PT PERTAMINA JANUARI 2023","https://turnbackhoax.id/2023/01/31/salah-rekrutmen-oleh-pt-pertamina-januari-2023/"
"1677583178-2098","https://turnbackhoax.id/page/12","[SALAH] ATRIBUT DAN BALIHO ANIES DIBAKAR","https://turnbackhoax.id/2023/01/31/salah-atribut-dan-baliho-anies-dibakar/"
"1677583178-2099","https://turnbackhoax.id/page/12","[SALAH] LAGA DEBUT CRISTIANO RONALDO DI AL-NASSR DISAKSIKAN HAMPIR 15 MILIAR MANUSIA DARI TAYANGAN TELEVISI","https://turnbackhoax.id/2023/01/31/salah-laga-debut-cristiano-ronaldo-di-al-nassr-disaksikan-hampir-15-miliar-manusia-dari-tayangan-televisi/"
"1677583178-2100","https://turnbackhoax.id/page/12","[SALAH] BILL GATES AKAN MEMASUKKAN VAKSIN MRNA KE MAKANAN UNTUK MEMAKSA ORANG YANG TIDAK DIVAKSINASI","https://turnbackhoax.id/2023/01/31/salah-bill-gates-akan-memasukkan-vaksin-mrna-ke-makanan-untuk-memaksa-orang-yang-tidak-divaksinasi/"
"1677583184-2101","https://turnbackhoax.id/page/11","[SALAH] Ratusan Burung Gagak Hitam Terbang di Kiev","https://turnbackhoax.id/2023/02/07/salah-ratusan-burung-gagak-hitam-terbang-di-kiev/"
"1677583184-2102","https://turnbackhoax.id/page/11","[SALAH] “PENCULIKAN ANAK MENGGUNAKAN MOBIL AVANZA DI MADURA”","https://turnbackhoax.id/2023/02/06/salah-penculikan-anak-menggunakan-mobil-avanza-di-madura/"
"1677583184-2103","https://turnbackhoax.id/page/11","[SALAH] Video “4 Februari 2023, Deklarasi tambah 1 Periode lagi ini di Hadiri Langsung Oleh Presiden RI Joko Widodo”","https://turnbackhoax.id/2023/02/06/salah-video-4-februari-2023-deklarasi-tambah-1-periode-lagi-ini-di-hadiri-langsung-oleh-presiden-ri-joko-widodo/"
"1677583184-2104","https://turnbackhoax.id/page/11","[SALAH] Tentara Cina Sudah Masuk Indonesia Tengah Malam Secara Terang-terangan Pakai Seragam","https://turnbackhoax.id/2023/02/06/salah-tentara-cina-sudah-masuk-indonesia-tengah-malam-secara-terang-terangan-pakai-seragam/"
"1677583184-2105","https://turnbackhoax.id/page/11","[SALAH] Video “CHINA PANIK TOTAL RIBUAN PASUKAN DIRGANTARA INDONESIA PENUHI DARATAN TIONGKOK”","https://turnbackhoax.id/2023/02/06/salah-video-china-panik-total-ribuan-pasukan-dirgantara-indonesia-penuhi-daratan-tiongkok/"
"1677583184-2106","https://turnbackhoax.id/page/11","[SALAH] MINUM ES SECARA RUTIN LEBIH BERBAHAYA DARI ROKOK","https://turnbackhoax.id/2023/02/05/salah-minum-es-secara-rutin-lebih-berbahaya-dari-rokok/"
"1677583184-2107","https://turnbackhoax.id/page/11","[SALAH] Video Tahun 1956 Telah Memprediksi Pandemi COVID-19","https://turnbackhoax.id/2023/02/04/salah-video-tahun-1956-telah-memprediksi-pandemi-covid-19/"
"1677583184-2108","https://turnbackhoax.id/page/11","[SALAH] Akun Telegram Ternak Uang","https://turnbackhoax.id/2023/02/04/salah-akun-telegram-ternak-uang-2/"
"1677583184-2109","https://turnbackhoax.id/page/11","[SALAH] “KALIMANTAN TOLAK KEDATANGAN JOKOWI IKN TERANCAM Gagal SUKU DAYAK NGAMUK”","https://turnbackhoax.id/2023/02/03/salah-kalimantan-tolak-kedatangan-jokowi-ikn-terancam-gagal-suku-dayak-ngamuk/"
"1677583184-2110","https://turnbackhoax.id/page/11","[SALAH] “DITEMUKAN BATU BERMUATAN LISTRIK DI KONGO”","https://turnbackhoax.id/2023/02/03/salah-ditemukan-batu-bermuatan-listrik-di-kongo/"
"1677583184-2111","https://turnbackhoax.id/page/11","[SALAH] “HOTMAN PARIS LAPORKAN NIKITA MIRZANI DAN FARHAT ABBAS KE POLISI”","https://turnbackhoax.id/2023/02/03/salah-hotman-paris-laporkan-nikita-mirzani-dan-farhat-abbas-ke-polisi/"
"1677583184-2112","https://turnbackhoax.id/page/11","[SALAH] “RUMAH CAK NUN DISEGEL DENSUS 88”","https://turnbackhoax.id/2023/02/03/salah-rumah-cak-nun-disegel-densus-88/"
"1677583184-2113","https://turnbackhoax.id/page/11","[SALAH] Mahfud MD Dipecat dari Menkopolhukam","https://turnbackhoax.id/2023/02/02/salah-mahfud-md-dipecat-dari-menkopolhukam/"
"1677583184-2114","https://turnbackhoax.id/page/11","[SALAH] Ayah Ria Ricis Meninggal Januari 2023","https://turnbackhoax.id/2023/02/01/salah-ayah-ria-ricis-meninggal-januari-2023/"
"1677583184-2115","https://turnbackhoax.id/page/11","[SALAH] PETARUHKAN NYAWA DEMI NKRI!! SEKUTU SEIMAN RI KIRIMKAN RIBUAN PASUKAN ELITE KE PERBATASAN LAKUKAN INI","https://turnbackhoax.id/2023/02/01/salah-petaruhkan-nyawa-demi-nkri-sekutu-seiman-ri-kirimkan-ribuan-pasukan-elite-ke-perbatasan-lakukan-ini/"
"1677583184-2116","https://turnbackhoax.id/page/11","[SALAH] “Walikota Solo Mengeluarkan Perda Tawarkan Rp 1 Juta Bagi Warganya yang Ingin Berhenti Merokok”","https://turnbackhoax.id/2023/02/01/salah-walikota-solo-mengeluarkan-perda-tawarkan-rp-1-juta-bagi-warganya-yang-ingin-berhenti-merokok/"
"1677583184-2117","https://turnbackhoax.id/page/11","[SALAH] Link Kuesioner PT KAI Berhadiah Rp5,000,000","https://turnbackhoax.id/2023/02/01/salah-link-kuesioner-pt-kai-berhadiah-rp5000000/"
"1677583184-2118","https://turnbackhoax.id/page/11","[SALAH] Kondisi Memanas antara Suku Dayak dengan Penduduk Cina di Kalimantan","https://turnbackhoax.id/2023/01/31/salah-kondisi-memanas-antara-suku-dayak-dengan-penduduk-cina-di-kalimantan/"
"1677583184-2119","https://turnbackhoax.id/page/11","[SALAH] Gunung Semeru Meletus Menelan Ratusan Nyawa","https://turnbackhoax.id/2023/01/31/salah-gunung-semeru-meletus-menelan-ratusan-nyawa/"
"1677583184-2120","https://turnbackhoax.id/page/11","[SALAH] Ibunda Ashanty Meninggal Januari 2023","https://turnbackhoax.id/2023/01/31/salah-ibunda-ashanty-meninggal-januari-2023/"
"1677583188-2121","https://turnbackhoax.id/page/10","[SALAH] AS-Eropa Kirim Bantuan Senjata ke Malaysia","https://turnbackhoax.id/2023/02/11/salah-as-eropa-kirim-bantuan-senjata-ke-malaysia/"
"1677583188-2122","https://turnbackhoax.id/page/10","[SALAH] Australia Korbankan Warganya dalam Perang Melawan Indonesia","https://turnbackhoax.id/2023/02/11/salah-australia-korbankan-warganya-dalam-perang-melawan-indonesia/"
